area,session,object,n_neurons,n_trials_exe,n_trials_obs,n_pcs_used,time_s,auc,centroid_distance
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.6923076923076923,0.4,0.4580224488408409
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.641025641025641,0.5916666666666667,1.032505426456144
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.5897435897435898,0.5033333333333334,0.5244568247530965
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.5384615384615385,0.3833333333333333,0.39533332156446094
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.4871794871794872,0.6066666666666667,0.8443360624795075
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.4358974358974359,0.555,0.5628907083196715
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.3846153846153846,0.64,0.7815854761652692
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.33333333333333337,0.8183333333333332,1.2646995720180103
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.28205128205128205,0.8666666666666666,1.6300996414209112
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.23076923076923084,0.82,0.9664434720238362
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.17948717948717952,0.705,1.0255782872111214
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.1282051282051282,0.9016666666666666,1.7458177533172308
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.07692307692307698,0.8566666666666666,1.698179308441543
F6,MonkeyB_Session09,Object1,4,12,12,4,-0.02564102564102566,0.95,2.0711111219509895
F6,MonkeyB_Session09,Object1,4,12,12,4,0.02564102564102555,0.9633333333333334,1.8501162339791124
F6,MonkeyB_Session09,Object1,4,12,12,4,0.07692307692307687,0.8766666666666666,1.3831166454313673
F6,MonkeyB_Session09,Object1,4,12,12,4,0.1282051282051282,0.8566666666666666,1.5714989120776106
F6,MonkeyB_Session09,Object1,4,12,12,4,0.17948717948717952,0.9866666666666666,2.1419085574961754
F6,MonkeyB_Session09,Object1,4,12,12,4,0.23076923076923084,0.7666666666666666,0.9950800758108972
F6,MonkeyB_Session09,Object1,4,12,12,4,0.28205128205128194,0.9033333333333333,1.6708425683104202
F6,MonkeyB_Session09,Object1,4,12,12,4,0.33333333333333326,0.66,1.0498212494435826
F6,MonkeyB_Session09,Object1,4,12,12,4,0.3846153846153846,0.55,0.7698202285238229
F6,MonkeyB_Session09,Object1,4,12,12,4,0.4358974358974359,0.8216666666666665,1.3485649005258078
F6,MonkeyB_Session09,Object1,4,12,12,4,0.4871794871794872,0.57,0.7129460192249693
F6,MonkeyB_Session09,Object1,4,12,12,4,0.5384615384615383,0.8083333333333335,1.580872138143604
F6,MonkeyB_Session09,Object1,4,12,12,4,0.5897435897435896,0.59,0.9958862905819312
F6,MonkeyB_Session09,Object1,4,12,12,4,0.641025641025641,0.7033333333333333,2.8969594726465764
F6,MonkeyB_Session09,Object1,4,12,12,4,0.6923076923076923,0.8316666666666667,1.2774526617897188
F6,MonkeyB_Session09,Object1,4,12,12,4,0.7435897435897436,0.665,0.8610775740452568
F6,MonkeyB_Session09,Object1,4,12,12,4,0.7948717948717947,0.3766666666666667,0.3396371772924559
F6,MonkeyB_Session09,Object1,4,12,12,4,0.846153846153846,0.5366666666666667,0.662723007009405
F6,MonkeyB_Session09,Object1,4,12,12,4,0.8974358974358974,0.6133333333333333,0.7655310018291924
F6,MonkeyB_Session09,Object1,4,12,12,4,0.9487179487179487,0.4916666666666666,0.5021273269774661
F6,MonkeyB_Session09,Object1,4,12,12,4,1.0,0.7083333333333335,1.0839553266122333
F6,MonkeyB_Session09,Object3,4,12,12,4,-1.0,0.7916666666666665,1.744004095137628
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.9487179487179487,0.8066666666666665,1.4955411335196536
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.8974358974358975,0.8316666666666666,1.7630729426869234
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.8461538461538461,0.6633333333333333,1.2363880985566353
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.7948717948717949,0.8033333333333335,1.3555774613025242
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.7435897435897436,0.32,0.38515334401722934
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.6923076923076923,0.6766666666666667,1.093930174434423
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.641025641025641,0.4233333333333333,0.7478645886629863
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.5897435897435898,0.7033333333333335,1.0587825004207991
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.5384615384615385,0.6416666666666666,1.0457349190187357
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.4871794871794872,0.3116666666666667,0.24271173662536902
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.4358974358974359,0.6983333333333333,0.8849979129820011
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.3846153846153846,0.5083333333333333,0.6740408272541285
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.33333333333333337,0.51,0.55737319035437
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.28205128205128205,0.5333333333333333,0.605455096302763
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.23076923076923084,0.57,0.682890277243315
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.17948717948717952,0.715,0.8719728210964268
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.1282051282051282,0.5466666666666667,0.7662048938877662
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.07692307692307698,0.51,0.6956518774783168
F6,MonkeyB_Session09,Object3,4,12,12,4,-0.02564102564102566,0.7016666666666665,1.2414689042300011
F6,MonkeyB_Session09,Object3,4,12,12,4,0.02564102564102555,0.7166666666666667,1.048245651228983
F6,MonkeyB_Session09,Object3,4,12,12,4,0.07692307692307687,0.5366666666666667,0.8160059098942721
F6,MonkeyB_Session09,Object3,4,12,12,4,0.1282051282051282,0.7533333333333334,1.0263481466886144
F6,MonkeyB_Session09,Object3,4,12,12,4,0.17948717948717952,0.9516666666666665,1.9714607301653007
F6,MonkeyB_Session09,Object3,4,12,12,4,0.23076923076923084,0.7283333333333333,1.4568888385767906
F6,MonkeyB_Session09,Object3,4,12,12,4,0.28205128205128194,0.8733333333333333,2.3335974238277823
F6,MonkeyB_Session09,Object3,4,12,12,4,0.33333333333333326,0.8483333333333334,1.4747623076833873
F6,MonkeyB_Session09,Object3,4,12,12,4,0.3846153846153846,0.7033333333333335,0.9751784641821899
F6,MonkeyB_Session09,Object3,4,12,12,4,0.4358974358974359,0.5833333333333333,0.8995331977716564
F6,MonkeyB_Session09,Object3,4,12,12,4,0.4871794871794872,0.7833333333333334,1.5310505411291895
F6,MonkeyB_Session09,Object3,4,12,12,4,0.5384615384615383,0.5783333333333334,1.851722840191374
F6,MonkeyB_Session09,Object3,4,12,12,4,0.5897435897435896,0.4216666666666667,0.7180231823033414
F6,MonkeyB_Session09,Object3,4,12,12,4,0.641025641025641,0.7916666666666667,0.9763278904890498
F6,MonkeyB_Session09,Object3,4,12,12,4,0.6923076923076923,0.5366666666666667,0.7950091362896144
F6,MonkeyB_Session09,Object3,4,12,12,4,0.7435897435897436,0.835,1.2055954240190783
F6,MonkeyB_Session09,Object3,4,12,12,4,0.7948717948717947,0.635,1.229190809888677
F6,MonkeyB_Session09,Object3,4,12,12,4,0.846153846153846,0.7183333333333333,0.6472968220124807
F6,MonkeyB_Session09,Object3,4,12,12,4,0.8974358974358974,0.5716666666666668,0.6108630266502009
F6,MonkeyB_Session09,Object3,4,12,12,4,0.9487179487179487,0.7166666666666666,0.9232044116196857
F6,MonkeyB_Session09,Object3,4,12,12,4,1.0,0.49166666666666664,0.7128156157763267
F6,MonkeyC_Session06,Object2,3,15,15,3,-1.0,0.9466666666666668,2.2773106619899415
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.9487179487179487,0.8,1.4621326880525851
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.8974358974358975,0.8311111111111111,2.0045289023302373
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.8461538461538461,0.9333333333333332,2.2737610462193736
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.7948717948717949,0.6333333333333333,1.4621326880525851
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.7435897435897436,0.7466666666666667,1.2226737357391473
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.6923076923076923,0.8044444444444444,1.76224119139769
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.641025641025641,0.78,1.1222815873498786
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.5897435897435898,0.7111111111111111,1.4801426605244474
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.5384615384615385,0.6644444444444446,0.7430169848660456
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.4871794871794872,0.4577777777777778,0.49058081373141266
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.4358974358974359,0.6022222222222222,0.5157224628067002
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.3846153846153846,0.611111111111111,0.634450984249907
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.33333333333333337,0.2822222222222222,0.14400282586654223
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.28205128205128205,0.22444444444444442,0.16613466465158797
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.23076923076923084,0.4866666666666667,0.3980445982293434
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.17948717948717952,0.5888888888888889,0.6866325560322651
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.1282051282051282,0.66,0.7478501549576229
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.07692307692307698,0.7733333333333333,0.983482378943203
F6,MonkeyC_Session06,Object2,3,15,15,3,-0.02564102564102566,0.5822222222222223,0.6678882359869696
F6,MonkeyC_Session06,Object2,3,15,15,3,0.02564102564102555,0.6333333333333334,0.734702374407052
F6,MonkeyC_Session06,Object2,3,15,15,3,0.07692307692307687,0.6466666666666667,0.7026237555283878
F6,MonkeyC_Session06,Object2,3,15,15,3,0.1282051282051282,0.8288888888888889,1.3081566441107297
F6,MonkeyC_Session06,Object2,3,15,15,3,0.17948717948717952,0.7022222222222223,1.0236018553824995
F6,MonkeyC_Session06,Object2,3,15,15,3,0.23076923076923084,0.8444444444444444,1.1084280589408235
F6,MonkeyC_Session06,Object2,3,15,15,3,0.28205128205128194,0.8466666666666666,1.3014264051715327
F6,MonkeyC_Session06,Object2,3,15,15,3,0.33333333333333326,0.7666666666666667,1.1359262701334558
F6,MonkeyC_Session06,Object2,3,15,15,3,0.3846153846153846,0.7022222222222223,0.6085320426386948
F6,MonkeyC_Session06,Object2,3,15,15,3,0.4358974358974359,0.9133333333333333,1.7904602892404398
F6,MonkeyC_Session06,Object2,3,15,15,3,0.4871794871794872,0.7066666666666667,1.0420155582611197
F6,MonkeyC_Session06,Object2,3,15,15,3,0.5384615384615383,0.7555555555555554,1.5152723881002623
F6,MonkeyC_Session06,Object2,3,15,15,3,0.5897435897435896,0.7355555555555557,1.2615064409893215
F6,MonkeyC_Session06,Object2,3,15,15,3,0.641025641025641,0.8666666666666667,1.5339770655606353
F6,MonkeyC_Session06,Object2,3,15,15,3,0.6923076923076923,0.7444444444444446,1.08316962530396
F6,MonkeyC_Session06,Object2,3,15,15,3,0.7435897435897436,0.84,1.4814965293165105
F6,MonkeyC_Session06,Object2,3,15,15,3,0.7948717948717947,0.7666666666666666,0.8366423418079817
F6,MonkeyC_Session06,Object2,3,15,15,3,0.846153846153846,0.9422222222222222,1.7817780908918124
F6,MonkeyC_Session06,Object2,3,15,15,3,0.8974358974358974,0.8066666666666665,1.427378938011262
F6,MonkeyC_Session06,Object2,3,15,15,3,0.9487179487179487,0.7822222222222223,1.2915347175353273
F6,MonkeyC_Session06,Object2,3,15,15,3,1.0,0.8177777777777778,1.0442852542857433
F6,MonkeyC_Session05,Object2,3,12,12,3,-1.0,0.47166666666666673,0.9735535046140017
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.9487179487179487,0.645,0.40746051752517926
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.8974358974358975,0.685,0.770658114133514
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.8461538461538461,0.5283333333333333,0.3690159902089965
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.7948717948717949,0.695,1.1603806903831035
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.7435897435897436,0.7933333333333334,1.611244771277877
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.6923076923076923,0.7316666666666666,1.1603806903831033
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.641025641025641,0.6983333333333335,1.8030743139676368
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.5897435897435898,0.9316666666666668,1.9311933219180395
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.5384615384615385,0.8416666666666667,1.9284780384473856
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.4871794871794872,0.395,1.0277275509768782
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.4358974358974359,0.8533333333333334,1.222381552575538
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.3846153846153846,0.6316666666666666,0.9373180954882427
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.33333333333333337,0.8116666666666668,1.489426880524902
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.28205128205128205,0.9183333333333334,1.8772766851230687
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.23076923076923084,0.625,1.1975856137344092
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.17948717948717952,0.6816666666666668,0.9024233631344131
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.1282051282051282,0.4966666666666667,0.6959998158188057
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.07692307692307698,0.66,0.6746387086313851
F6,MonkeyC_Session05,Object2,3,12,12,3,-0.02564102564102566,0.5416666666666666,0.9088060512364088
F6,MonkeyC_Session05,Object2,3,12,12,3,0.02564102564102555,0.2733333333333334,0.1324597717117575
F6,MonkeyC_Session05,Object2,3,12,12,3,0.07692307692307687,0.7333333333333334,0.8149210350503586
F6,MonkeyC_Session05,Object2,3,12,12,3,0.1282051282051282,0.53,0.588829257504327
F6,MonkeyC_Session05,Object2,3,12,12,3,0.17948717948717952,0.4516666666666667,0.4074605175251793
F6,MonkeyC_Session05,Object2,3,12,12,3,0.23076923076923084,0.5816666666666667,0.6746387086313853
F6,MonkeyC_Session05,Object2,3,12,12,3,0.28205128205128194,0.68,1.0229283631882118
F6,MonkeyC_Session05,Object2,3,12,12,3,0.33333333333333326,0.79,1.0515306683323997
F6,MonkeyC_Session05,Object2,3,12,12,3,0.3846153846153846,0.5733333333333333,0.578051996499047
F6,MonkeyC_Session05,Object2,3,12,12,3,0.4358974358974359,0.6416666666666666,0.5535239853134948
F6,MonkeyC_Session05,Object2,3,12,12,3,0.4871794871794872,0.32666666666666666,0.2890259982495236
F6,MonkeyC_Session05,Object2,3,12,12,3,0.5384615384615383,0.9016666666666666,1.6772028963578771
F6,MonkeyC_Session05,Object2,3,12,12,3,0.5897435897435896,0.5383333333333333,0.588829257504327
F6,MonkeyC_Session05,Object2,3,12,12,3,0.641025641025641,0.7633333333333334,0.6947104381513858
F6,MonkeyC_Session05,Object2,3,12,12,3,0.6923076923076923,0.5716666666666667,0.8014524712777354
F6,MonkeyC_Session05,Object2,3,12,12,3,0.7435897435897436,0.8033333333333335,1.1561039929980943
F6,MonkeyC_Session05,Object2,3,12,12,3,0.7948717948717947,0.7683333333333334,0.8991011331557663
F6,MonkeyC_Session05,Object2,3,12,12,3,0.846153846153846,0.5916666666666667,0.8892719190085479
F6,MonkeyC_Session05,Object2,3,12,12,3,0.8974358974358974,0.43833333333333335,0.467611854755287
F6,MonkeyC_Session05,Object2,3,12,12,3,0.9487179487179487,0.455,0.5971823829291407
F6,MonkeyC_Session05,Object2,3,12,12,3,1.0,0.6816666666666668,0.8670779947485708
F6,MonkeyC_Session05,Object3,3,12,12,3,-1.0,0.44,0.893944829173241
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.9487179487179487,0.41,0.6492371031137626
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.8974358974358975,0.635,1.384170277058889
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.8461538461538461,0.8716666666666666,1.566230932400501
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.7948717948717949,0.625,0.7289775039667541
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.7435897435897436,0.7333333333333334,0.8542538014559538
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.6923076923076923,0.77,2.3510999800574313
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.641025641025641,0.72,1.1444446634163774
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.5897435897435898,0.74,0.8939448291732414
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.5384615384615385,0.8683333333333334,1.566230932400501
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.4871794871794872,0.5733333333333334,1.0593897460934223
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.4358974358974359,0.84,1.5384401374916234
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.3846153846153846,0.8333333333333335,1.1014932986757051
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.33333333333333337,0.9,1.4461699586321581
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.28205128205128205,0.92,1.943552960112256
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.23076923076923084,0.7366666666666666,1.0492209630219589
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.17948717948717952,0.91,1.6573647755673049
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.1282051282051282,0.905,2.1682839893172123
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.07692307692307698,0.5266666666666666,0.5467331279750657
F6,MonkeyC_Session05,Object3,3,12,12,3,-0.02564102564102566,0.8766666666666666,1.4763596408097672
F6,MonkeyC_Session05,Object3,3,12,12,3,0.02564102564102555,0.7333333333333333,0.8286823877836526
F6,MonkeyC_Session05,Object3,3,12,12,3,0.07692307692307687,0.6666666666666665,1.0914814041925787
F6,MonkeyC_Session05,Object3,3,12,12,3,0.1282051282051282,0.7333333333333334,1.1668429002226326
F6,MonkeyC_Session05,Object3,3,12,12,3,0.17948717948717952,0.4383333333333333,0.4010823731912967
F6,MonkeyC_Session05,Object3,3,12,12,3,0.23076923076923084,0.5383333333333333,0.7829367166737001
F6,MonkeyC_Session05,Object3,3,12,12,3,0.28205128205128194,0.66,0.9222490688799886
F6,MonkeyC_Session05,Object3,3,12,12,3,0.33333333333333326,0.6533333333333334,0.8215954089342163
F6,MonkeyC_Session05,Object3,3,12,12,3,0.3846153846153846,0.6533333333333334,1.0593897460934218
F6,MonkeyC_Session05,Object3,3,12,12,3,0.4358974358974359,0.72,1.0134791718322116
F6,MonkeyC_Session05,Object3,3,12,12,3,0.4871794871794872,0.5866666666666667,0.878539650061043
F6,MonkeyC_Session05,Object3,3,12,12,3,0.5384615384615383,0.7033333333333335,0.6840642888434
F6,MonkeyC_Session05,Object3,3,12,12,3,0.5897435897435896,0.42,0.2627261341593533
F6,MonkeyC_Session05,Object3,3,12,12,3,0.641025641025641,0.7833333333333334,1.0492209630219589
F6,MonkeyC_Session05,Object3,3,12,12,3,0.6923076923076923,0.6516666666666667,0.6407920205039556
F6,MonkeyC_Session05,Object3,3,12,12,3,0.7435897435897436,0.57,0.6451164120475372
F6,MonkeyC_Session05,Object3,3,12,12,3,0.7948717948717947,0.71,1.0126587553563327
F6,MonkeyC_Session05,Object3,3,12,12,3,0.846153846153846,0.48166666666666663,0.5052802341357964
F6,MonkeyC_Session05,Object3,3,12,12,3,0.8974358974358974,0.89,1.4119101719734735
F6,MonkeyC_Session05,Object3,3,12,12,3,0.9487179487179487,0.34333333333333327,0.126320058533949
F6,MonkeyC_Session05,Object3,3,12,12,3,1.0,0.5766666666666667,0.40108237319129664
F6,MonkeyC_Session06,Object1,3,15,15,3,-1.0,0.48444444444444446,0.372601038212495
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.9487179487179487,0.7866666666666667,0.8310714516212637
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.8974358974358975,0.8555555555555557,1.366975543757648
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.8461538461538461,0.7866666666666668,1.4162918014756847
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.7948717948717949,0.9311111111111111,2.525352721270562
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.7435897435897436,0.8955555555555555,2.3601029731945693
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.6923076923076923,0.9244444444444446,2.311414437810938
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.641025641025641,0.9555555555555556,2.930216470647578
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.5897435897435898,0.9355555555555556,2.9275082610657384
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.5384615384615385,0.9355555555555556,2.136548459478408
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.4871794871794872,0.7555555555555558,1.8257780800753933
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.4358974358974359,0.72,1.449173766913022
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.3846153846153846,0.7911111111111111,0.8745151593341234
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.33333333333333337,0.7200000000000002,1.1688201548693178
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.28205128205128205,0.7044444444444444,0.8250731340892038
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.23076923076923084,0.5888888888888889,0.5340974489658143
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.17948717948717952,0.7577777777777779,0.7268275008357483
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.1282051282051282,0.6222222222222222,0.6597041408691735
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.07692307692307698,0.7644444444444445,1.1261610171973562
F6,MonkeyC_Session06,Object1,3,15,15,3,-0.02564102564102566,0.76,1.1386394598869205
F6,MonkeyC_Session06,Object1,3,15,15,3,0.02564102564102555,0.9355555555555556,1.8236741719102523
F6,MonkeyC_Session06,Object1,3,15,15,3,0.07692307692307687,0.8755555555555555,1.60606150993769
F6,MonkeyC_Session06,Object1,3,15,15,3,0.1282051282051282,0.9311111111111113,1.819617948981266
F6,MonkeyC_Session06,Object1,3,15,15,3,0.17948717948717952,0.9466666666666665,1.9904532796019858
F6,MonkeyC_Session06,Object1,3,15,15,3,0.23076923076923084,0.84,1.4713717351463356
F6,MonkeyC_Session06,Object1,3,15,15,3,0.28205128205128194,0.8977777777777779,2.0665382999408535
F6,MonkeyC_Session06,Object1,3,15,15,3,0.33333333333333326,0.7977777777777778,1.0694194086396316
F6,MonkeyC_Session06,Object1,3,15,15,3,0.3846153846153846,0.9644444444444445,2.089842979399504
F6,MonkeyC_Session06,Object1,3,15,15,3,0.4358974358974359,0.6733333333333333,1.167456727017438
F6,MonkeyC_Session06,Object1,3,15,15,3,0.4871794871794872,0.8555555555555556,1.6384754275130367
F6,MonkeyC_Session06,Object1,3,15,15,3,0.5384615384615383,0.7488888888888888,0.9138033297606207
F6,MonkeyC_Session06,Object1,3,15,15,3,0.5897435897435896,0.8755555555555555,1.5732422813087776
F6,MonkeyC_Session06,Object1,3,15,15,3,0.641025641025641,0.3622222222222222,0.16030769588225527
F6,MonkeyC_Session06,Object1,3,15,15,3,0.6923076923076923,0.6444444444444444,0.9092314872904653
F6,MonkeyC_Session06,Object1,3,15,15,3,0.7435897435897436,0.54,0.5253685384061371
F6,MonkeyC_Session06,Object1,3,15,15,3,0.7948717948717947,0.5222222222222223,0.42364156408769643
F6,MonkeyC_Session06,Object1,3,15,15,3,0.846153846153846,0.6622222222222222,0.9396908583943956
F6,MonkeyC_Session06,Object1,3,15,15,3,0.8974358974358974,0.6377777777777779,0.5975862526806563
F6,MonkeyC_Session06,Object1,3,15,15,3,0.9487179487179487,0.5622222222222222,0.4236415640876963
F6,MonkeyC_Session06,Object1,3,15,15,3,1.0,0.5888888888888889,0.30018030584820937
F6,MonkeyC_Session05,Object1,3,12,12,3,-1.0,0.5533333333333333,0.5146341605968057
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.9487179487179487,0.44,0.3960043688080886
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.8974358974358975,0.6466666666666667,0.7453703709250953
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.8461538461538461,0.8766666666666666,1.5851383690829137
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.7948717948717949,0.825,1.6641671272270708
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.7435897435897436,0.6916666666666668,1.1334294881449947
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.6923076923076923,0.8833333333333333,1.9157546062407416
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.641025641025641,0.9316666666666665,1.8825666089646587
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.5897435897435898,0.615,1.0028048858363217
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.5384615384615385,0.9466666666666668,2.7654585479135245
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.4871794871794872,0.7633333333333334,1.272288904285463
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.4358974358974359,0.8333333333333335,1.7511202715788734
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.3846153846153846,0.8433333333333334,1.3070367704189123
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.33333333333333337,0.7483333333333334,1.5928600535687873
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.28205128205128205,0.6766666666666665,0.932990986395967
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.23076923076923084,0.5983333333333333,0.8500985990365744
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.17948717948717952,0.9733333333333333,1.8432616085470457
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.1282051282051282,0.7233333333333333,1.225276421242916
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.07692307692307698,0.8,1.0606002275905966
F6,MonkeyC_Session05,Object1,3,12,12,3,-0.02564102564102566,0.6966666666666668,0.8201345965718184
F6,MonkeyC_Session05,Object1,3,12,12,3,0.02564102564102555,0.5283333333333333,0.6354074021574129
F6,MonkeyC_Session05,Object1,3,12,12,3,0.07692307692307687,0.5883333333333333,0.6354074021574129
F6,MonkeyC_Session05,Object1,3,12,12,3,0.1282051282051282,0.7383333333333333,1.124345486941052
F6,MonkeyC_Session05,Object1,3,12,12,3,0.17948717948717952,0.6783333333333335,1.002804885836321
F6,MonkeyC_Session05,Object1,3,12,12,3,0.23076923076923084,0.7516666666666667,0.7920087376161772
F6,MonkeyC_Session05,Object1,3,12,12,3,0.28205128205128194,0.3683333333333333,0.18264147068621314
F6,MonkeyC_Session05,Object1,3,12,12,3,0.33333333333333326,0.5066666666666666,0.5644678531224752
F6,MonkeyC_Session05,Object1,3,12,12,3,0.3846153846153846,0.7133333333333333,0.7396920088328284
F6,MonkeyC_Session05,Object1,3,12,12,3,0.4358974358974359,0.4466666666666667,0.850098599036574
F6,MonkeyC_Session05,Object1,3,12,12,3,0.4871794871794872,0.34666666666666673,0.4204278868357046
F6,MonkeyC_Session05,Object1,3,12,12,3,0.5384615384615383,0.9333333333333332,1.0995200709255109
F6,MonkeyC_Session05,Object1,3,12,12,3,0.5897435897435896,0.725,0.8201345965718184
F6,MonkeyC_Session05,Object1,3,12,12,3,0.641025641025641,0.735,0.97070986069859
F6,MonkeyC_Session05,Object1,3,12,12,3,0.6923076923076923,0.66,0.6524550941579657
F6,MonkeyC_Session05,Object1,3,12,12,3,0.7435897435897436,0.77,1.0912094630702067
