area,session,object,event,start_bin,stop_bin,center_time_s,acc,auc,n_pcs_used,p_auc,null_auc_mean,null_auc_ci95_high,q_auc
AIP,MonkeyA_Session01,Object1,Event3,16,21,-0.43,0.417,0.375,8,0.8701298701298701,0.510625,0.8125,0.973365617433414
AIP,MonkeyA_Session01,Object1,Event3,17,22,-0.41,0.527,0.5266666666666666,8,0.3536463536463536,0.4844375,0.7916666666666666,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,18,23,-0.39,0.425,0.4433333333333333,8,0.5504495504495505,0.47459375,0.78125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,19,24,-0.37,0.44,0.4766666666666667,8,0.7772227772227772,0.4846354166666666,0.8125,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,20,25,-0.35,0.5860000000000001,0.6366666666666667,8,0.5084915084915085,0.5063749999999999,0.7916666666666666,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,21,26,-0.33,0.513,0.525,8,0.5714285714285714,0.5319166666666667,0.8127604166666664,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,22,27,-0.31,0.6759999999999999,0.7216666666666667,8,0.0779220779220779,0.540125,0.8333333333333334,0.8571428571428569
AIP,MonkeyA_Session01,Object1,Event3,23,28,-0.29,0.645,0.6816666666666668,8,0.0249750249750249,0.50975,0.8229166666666666,0.8571428571428569
AIP,MonkeyA_Session01,Object1,Event3,24,29,-0.27,0.442,0.4183333333333333,8,0.7322677322677322,0.5236666666666667,0.8125,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,25,30,-0.25,0.41,0.3766666666666666,8,0.7242757242757243,0.5032916666666667,0.8125,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,26,31,-0.2299999999999999,0.555,0.5516666666666666,8,0.5224775224775224,0.4954166666666666,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,27,32,-0.21,0.483,0.4708333333333334,8,0.4785214785214785,0.49946875,0.7916666666666666,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,28,33,-0.19,0.449,0.4416666666666666,8,0.3966033966033966,0.5079583333333333,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,29,34,-0.17,0.5,0.535,8,0.3976023976023976,0.51225,0.8333333333333334,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,30,35,-0.15,0.4919999999999999,0.46,8,0.5034965034965035,0.49334375,0.7916666666666666,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,31,36,-0.13,0.364,0.285,8,0.8441558441558441,0.49875,0.8125,0.973365617433414
AIP,MonkeyA_Session01,Object1,Event3,32,37,-0.1099999999999999,0.35,0.2416666666666666,8,0.9430569430569432,0.4884583333333334,0.7916666666666666,0.9970029970029969
AIP,MonkeyA_Session01,Object1,Event3,33,38,-0.09,0.478,0.5216666666666666,8,0.7832167832167832,0.4907083333333333,0.7916666666666666,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,34,39,-0.07,0.518,0.5016666666666666,8,0.6783216783216783,0.5040833333333333,0.7916666666666666,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,35,40,-0.05,0.5740000000000001,0.6766666666666667,8,0.0639360639360639,0.5143333333333333,0.7916666666666666,0.8571428571428569
AIP,MonkeyA_Session01,Object1,Event3,36,41,-0.03,0.512,0.5166666666666667,8,0.5464535464535465,0.5148125,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,37,42,-0.01,0.3959999999999999,0.4216666666666666,8,0.8701298701298701,0.5102083333333333,0.8125,0.973365617433414
AIP,MonkeyA_Session01,Object1,Event3,38,43,0.01,0.412,0.375,8,0.2817182817182817,0.49996875,0.7916666666666666,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,39,44,0.03,0.416,0.3766666666666667,8,0.3766233766233766,0.5050833333333333,0.8130208333333329,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,40,45,0.0499999999999999,0.477,0.43,8,0.6633366633366633,0.4920416666666667,0.8333333333333334,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,41,46,0.0699999999999999,0.4960000000000001,0.4716666666666666,8,0.6033966033966034,0.4895104166666666,0.7916666666666666,0.9261436238180424
AIP,MonkeyA_Session01,Object1,Event3,42,47,0.0899999999999999,0.3389999999999999,0.285,8,0.986013986013986,0.5172916666666667,0.8125,0.9970029970029969
AIP,MonkeyA_Session01,Object1,Event3,43,48,0.1099999999999999,0.585,0.5366666666666666,8,0.4075924075924076,0.5100729166666667,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,44,49,0.13,0.4019999999999999,0.3366666666666667,8,0.8121878121878122,0.488875,0.8125,0.973365617433414
AIP,MonkeyA_Session01,Object1,Event3,45,50,0.15,0.439,0.4083333333333334,8,0.5874125874125874,0.48903125,0.8023437499999998,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,46,51,0.1699999999999999,0.502,0.5333333333333333,8,0.2037962037962038,0.4971666666666666,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,47,52,0.1899999999999999,0.491,0.5033333333333334,8,0.3506493506493506,0.529375,0.8333333333333334,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,48,53,0.2099999999999999,0.523,0.5716666666666668,8,0.0759240759240759,0.5224479166666668,0.8125,0.8571428571428569
AIP,MonkeyA_Session01,Object1,Event3,49,54,0.2299999999999999,0.541,0.5633333333333332,8,0.0759240759240759,0.529375,0.8125,0.8571428571428569
AIP,MonkeyA_Session01,Object1,Event3,50,55,0.25,0.46,0.4683333333333334,8,0.2497502497502497,0.5246875,0.7921874999999995,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,51,56,0.27,0.448,0.4,8,0.5074925074925075,0.519875,0.8333333333333334,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,52,57,0.29,0.457,0.44,8,0.7642357642357642,0.5049270833333334,0.8333333333333334,0.9572649572649573
AIP,MonkeyA_Session01,Object1,Event3,53,58,0.31,0.267,0.21,8,0.997002997002997,0.5355729166666666,0.8333333333333334,0.9970029970029969
AIP,MonkeyA_Session01,Object1,Event3,54,59,0.33,0.3419999999999999,0.255,8,0.991008991008991,0.5167083333333333,0.8125,0.9970029970029969
AIP,MonkeyA_Session01,Object1,Event3,55,60,0.3500000000000001,0.345,0.3283333333333333,8,0.994005994005994,0.4990833333333333,0.7921874999999995,0.9970029970029969
AIP,MonkeyA_Session01,Object1,Event3,56,61,0.3699999999999999,0.3179999999999999,0.3383333333333334,8,0.975024975024975,0.4856458333333333,0.7916666666666666,0.9970029970029969
AIP,MonkeyA_Session01,Object1,Event3,57,62,0.3899999999999999,0.413,0.4166666666666666,8,0.8561438561438561,0.5177083333333332,0.8125,0.973365617433414
AIP,MonkeyA_Session01,Object1,Event3,58,63,0.4099999999999999,0.4449999999999999,0.5266666666666666,8,0.3396603396603396,0.4833958333333333,0.7921874999999995,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,59,64,0.4299999999999999,0.563,0.595,8,0.2187812187812187,0.5042291666666667,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,60,65,0.4499999999999999,0.6090000000000001,0.6991666666666667,8,0.4545454545454545,0.5097395833333334,0.7916666666666666,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,61,66,0.47,0.647,0.6833333333333332,8,0.0489510489510489,0.4939791666666667,0.7916666666666666,0.8571428571428569
AIP,MonkeyA_Session01,Object1,Event3,62,67,0.49,0.6579999999999999,0.735,8,0.1438561438561438,0.4947916666666666,0.8125,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,63,68,0.51,0.6559999999999999,0.7183333333333333,8,0.0999000999000999,0.5098125,0.8125,0.9148351648351649
AIP,MonkeyA_Session01,Object1,Event3,64,69,0.53,0.5680000000000001,0.6416666666666666,8,0.3436563436563437,0.4885208333333333,0.8127604166666664,0.923076923076923
AIP,MonkeyA_Session01,Object1,Event3,65,70,0.55,0.4019999999999999,0.38,8,0.945054945054945,0.4882291666666666,0.8125,0.9970029970029969
AIP,MonkeyA_Session01,Object2,Event1,0,5,-0.15,0.5489999999999999,0.6,8,0.2727272727272727,0.5401875,0.8333333333333334,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,1,6,-0.13,0.659,0.6758333333333333,8,0.0559440559440559,0.5208229166666667,0.8125,0.5698301698301694
AIP,MonkeyA_Session01,Object2,Event1,2,7,-0.11,0.5980000000000001,0.6941666666666667,8,0.1878121878121878,0.4955729166666667,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,3,8,-0.09,0.557,0.645,8,0.0619380619380619,0.4976875,0.7916666666666666,0.5698301698301694
AIP,MonkeyA_Session01,Object2,Event1,4,9,-0.07,0.636,0.73,8,0.0319680319680319,0.4926875,0.8125,0.5698301698301694
AIP,MonkeyA_Session01,Object2,Event1,5,10,-0.05,0.517,0.575,8,0.5014985014985015,0.4731458333333334,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,6,11,-0.03,0.5469999999999999,0.6166666666666667,8,0.3576423576423576,0.4857916666666666,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,7,12,-0.01,0.5830000000000001,0.65,8,0.2537462537462537,0.5057083333333333,0.7921874999999995,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,8,13,0.0099999999999999,0.5720000000000001,0.6183333333333334,8,0.2407592407592407,0.4929375,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,9,14,0.03,0.538,0.575,8,0.3746253746253746,0.5062916666666666,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,10,15,0.0499999999999999,0.619,0.6533333333333334,8,0.6233766233766234,0.4957708333333332,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,11,16,0.07,0.558,0.6366666666666666,8,0.3086913086913087,0.46375,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,12,17,0.0899999999999999,0.509,0.5516666666666666,8,0.1798201798201798,0.4703958333333333,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,13,18,0.1099999999999999,0.62,0.6016666666666667,8,0.1278721278721278,0.4883541666666666,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,14,19,0.13,0.638,0.6833333333333332,8,0.0459540459540459,0.4956458333333333,0.7916666666666666,0.5698301698301694
AIP,MonkeyA_Session01,Object2,Event1,15,20,0.15,0.615,0.6233333333333334,8,0.2287712287712287,0.48925,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,16,21,0.1699999999999999,0.6310000000000001,0.6016666666666667,8,0.4845154845154845,0.507625,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,17,22,0.19,0.602,0.6416666666666666,8,0.2567432567432567,0.4662083333333334,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,18,23,0.21,0.472,0.5183333333333333,8,0.5074925074925075,0.4705,0.7921874999999995,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,19,24,0.2299999999999999,0.416,0.34,8,0.6143856143856143,0.4895833333333333,0.7713541666666662,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,20,25,0.25,0.3749999999999999,0.3216666666666666,8,0.7282717282717283,0.4833125,0.7708333333333334,0.8375124875124875
AIP,MonkeyA_Session01,Object2,Event1,21,26,0.27,0.4579999999999999,0.4083333333333334,8,0.8411588411588412,0.49025,0.7921874999999995,0.8791208791208791
AIP,MonkeyA_Session01,Object2,Event1,22,27,0.29,0.433,0.34,8,0.7082917082917083,0.52175,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,23,28,0.31,0.4809999999999999,0.385,8,0.4805194805194805,0.4970833333333334,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,24,29,0.33,0.561,0.6,8,0.2047952047952048,0.5019166666666667,0.7921874999999995,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,25,30,0.35,0.561,0.65,8,0.2157842157842157,0.485875,0.7708333333333334,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,26,31,0.37,0.623,0.6266666666666667,8,0.3566433566433566,0.5034791666666667,0.8130208333333329,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,27,32,0.3899999999999999,0.395,0.3049999999999999,8,0.6323676323676324,0.5083541666666667,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,28,33,0.41,0.365,0.27,8,0.8791208791208791,0.51153125,0.8125,0.8791208791208791
AIP,MonkeyA_Session01,Object2,Event1,29,34,0.43,0.331,0.2716666666666666,8,0.8081918081918081,0.49875,0.8125,0.8791208791208791
AIP,MonkeyA_Session01,Object2,Event1,30,35,0.45,0.428,0.43,8,0.7902097902097902,0.5009791666666666,0.8125,0.8791208791208791
AIP,MonkeyA_Session01,Object2,Event1,31,36,0.47,0.4919999999999999,0.445,8,0.8761238761238761,0.4829166666666666,0.8125,0.8791208791208791
AIP,MonkeyA_Session01,Object2,Event1,32,37,0.49,0.526,0.5516666666666667,8,0.6993006993006993,0.5096041666666666,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,33,38,0.51,0.482,0.4933333333333333,8,0.5854145854145855,0.5249375,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,34,39,0.53,0.552,0.5716666666666667,8,0.5834165834165834,0.5205416666666667,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,35,40,0.55,0.474,0.4933333333333333,8,0.5854145854145855,0.5397291666666667,0.8333333333333334,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,36,41,0.5700000000000001,0.5820000000000001,0.6583333333333334,8,0.0619380619380619,0.5060833333333333,0.8125,0.5698301698301694
AIP,MonkeyA_Session01,Object2,Event1,37,42,0.5900000000000001,0.449,0.44,8,0.6823176823176823,0.5222291666666667,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,38,43,0.6100000000000001,0.31,0.29,8,0.8541458541458542,0.4977708333333334,0.7916666666666666,0.8791208791208791
AIP,MonkeyA_Session01,Object2,Event1,39,44,0.6300000000000001,0.392,0.46,8,0.4245754245754246,0.4990624999999999,0.7919270833333331,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,40,45,0.6499999999999999,0.381,0.3966666666666666,8,0.6263736263736264,0.50715625,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,41,46,0.6699999999999999,0.4029999999999999,0.345,8,0.6833166833166833,0.5052395833333333,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,42,47,0.69,0.525,0.5150000000000001,8,0.4305694305694306,0.5065,0.8020833333333334,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,43,48,0.71,0.479,0.4816666666666666,8,0.5884115884115884,0.5136666666666666,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,44,49,0.73,0.472,0.4433333333333333,8,0.7072927072927073,0.5110625,0.8125,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event1,45,50,0.75,0.536,0.6050000000000001,8,0.3956043956043956,0.4862395833333334,0.7916666666666666,0.8354209892671431
AIP,MonkeyA_Session01,Object2,Event3,0,5,-0.75,0.519,0.5641666666666666,8,0.7872127872127872,0.5,0.8023437499999998,0.9446553446553446
AIP,MonkeyA_Session01,Object2,Event3,1,6,-0.73,0.416,0.3791666666666666,8,0.8231768231768232,0.4940729166666667,0.8020833333333334,0.9531521110468478
AIP,MonkeyA_Session01,Object2,Event3,2,7,-0.7100000000000001,0.472,0.4666666666666667,8,0.4135864135864135,0.5339375,0.8335937499999998,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,3,8,-0.6900000000000001,0.482,0.5033333333333334,8,0.919080919080919,0.4909375,0.8125,0.9859203296703296
AIP,MonkeyA_Session01,Object2,Event3,4,9,-0.67,0.446,0.465,8,0.994005994005994,0.4802916666666666,0.7916666666666666,0.994005994005994
AIP,MonkeyA_Session01,Object2,Event3,5,10,-0.65,0.52,0.5575,8,0.5134865134865135,0.4801354166666666,0.7919270833333331,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,6,11,-0.63,0.4529999999999999,0.44,8,0.3006993006993007,0.4670833333333333,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,7,12,-0.6100000000000001,0.45,0.4866666666666666,8,0.4525474525474525,0.4679583333333333,0.7708333333333334,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,8,13,-0.5900000000000001,0.485,0.42,8,0.5904095904095904,0.5078333333333334,0.8125,0.9200102223358038
AIP,MonkeyA_Session01,Object2,Event3,9,14,-0.5700000000000001,0.5770000000000001,0.5566666666666668,8,0.4775224775224775,0.5120208333333334,0.8125,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,10,15,-0.55,0.481,0.6,8,0.2757242757242757,0.5319791666666667,0.8130208333333329,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,11,16,-0.53,0.5489999999999999,0.6358333333333334,8,0.2547452547452547,0.5258229166666666,0.8229166666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,12,17,-0.51,0.4529999999999999,0.5016666666666666,8,0.5334665334665335,0.5196041666666668,0.7916666666666666,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,13,18,-0.49,0.479,0.4583333333333332,8,0.2717282717282717,0.5311458333333333,0.8333333333333334,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,14,19,-0.47,0.5680000000000001,0.5650000000000001,8,0.0339660339660339,0.5198333333333333,0.7916666666666666,0.7472527472527458
AIP,MonkeyA_Session01,Object2,Event3,15,20,-0.45,0.5690000000000001,0.58,8,0.3436563436563437,0.4815833333333333,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,16,21,-0.43,0.7010000000000001,0.7816666666666667,8,0.1808191808191808,0.4980729166666667,0.8020833333333334,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,17,22,-0.41,0.644,0.72,8,0.2077922077922078,0.4963333333333333,0.8231770833333331,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,18,23,-0.39,0.6,0.5866666666666667,8,0.4865134865134865,0.5003333333333333,0.8125,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,19,24,-0.37,0.543,0.5516666666666666,8,0.4965034965034965,0.5062291666666666,0.8020833333333334,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,20,25,-0.35,0.407,0.3591666666666667,8,0.7692307692307693,0.4770833333333333,0.7916666666666666,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,21,26,-0.33,0.517,0.495,8,0.7002997002997003,0.5071041666666666,0.8333333333333334,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,22,27,-0.31,0.417,0.3583333333333333,8,0.992007992007992,0.5384166666666668,0.8333333333333334,0.994005994005994
AIP,MonkeyA_Session01,Object2,Event3,23,28,-0.29,0.369,0.3383333333333332,8,0.956043956043956,0.5368125,0.8333333333333334,0.9859203296703296
AIP,MonkeyA_Session01,Object2,Event3,24,29,-0.27,0.449,0.4850000000000001,8,0.6563436563436563,0.5077708333333333,0.7916666666666666,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,25,30,-0.25,0.618,0.645,8,0.1778221778221778,0.4779791666666666,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,26,31,-0.2299999999999999,0.53,0.5766666666666667,8,0.3206793206793207,0.47475,0.7708333333333334,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,27,32,-0.21,0.466,0.415,8,0.6943056943056943,0.5060208333333334,0.7916666666666666,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,28,33,-0.19,0.467,0.41,8,0.9110889110889112,0.5039375,0.7916666666666666,0.9859203296703296
AIP,MonkeyA_Session01,Object2,Event3,29,34,-0.17,0.5159999999999999,0.6116666666666667,8,0.6723276723276723,0.4972291666666666,0.8125,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,30,35,-0.15,0.434,0.435,8,0.5284715284715285,0.4819375,0.7916666666666666,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,31,36,-0.13,0.487,0.4983333333333333,8,0.7322677322677322,0.5307708333333334,0.8333333333333334,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,32,37,-0.1099999999999999,0.53,0.4783333333333333,8,0.9370629370629372,0.5221875,0.8125,0.9859203296703296
AIP,MonkeyA_Session01,Object2,Event3,33,38,-0.09,0.5880000000000001,0.6358333333333333,8,0.7342657342657343,0.4906041666666667,0.8125,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,34,39,-0.07,0.711,0.84,8,0.0909090909090909,0.5160416666666667,0.8125,0.8076923076923077
AIP,MonkeyA_Session01,Object2,Event3,35,40,-0.05,0.664,0.76,8,0.0579420579420579,0.5214166666666666,0.8023437499999998,0.8076923076923077
AIP,MonkeyA_Session01,Object2,Event3,36,41,-0.03,0.774,0.9183333333333334,8,0.0039960039960039,0.5013125,0.7916666666666666,0.26373626373625736
AIP,MonkeyA_Session01,Object2,Event3,37,42,-0.01,0.7110000000000001,0.84,8,0.0079920079920079,0.5270625,0.8333333333333334,0.2637362637362607
AIP,MonkeyA_Session01,Object2,Event3,38,43,0.01,0.721,0.7783333333333333,8,0.0979020979020979,0.5385729166666667,0.8125,0.8076923076923077
AIP,MonkeyA_Session01,Object2,Event3,39,44,0.03,0.611,0.6199999999999999,8,0.2367632367632367,0.5074479166666667,0.8125,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,40,45,0.0499999999999999,0.5159999999999999,0.5358333333333334,8,0.3346653346653346,0.52225,0.8125,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,41,46,0.0699999999999999,0.5569999999999999,0.6033333333333334,8,0.0969030969030969,0.4910520833333334,0.7815104166666664,0.8076923076923077
AIP,MonkeyA_Session01,Object2,Event3,42,47,0.0899999999999999,0.57,0.6816666666666668,8,0.3366633366633366,0.4918125,0.7713541666666662,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,43,48,0.1099999999999999,0.554,0.6216666666666667,8,0.5364635364635365,0.5021666666666667,0.7916666666666666,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,44,49,0.13,0.4379999999999999,0.3533333333333333,8,0.7012987012987013,0.517125,0.8125,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,45,50,0.15,0.3819999999999999,0.3775,8,0.8031968031968032,0.5201354166666667,0.8125,0.946624803767661
AIP,MonkeyA_Session01,Object2,Event3,46,51,0.1699999999999999,0.3489999999999999,0.2841666666666667,8,0.944055944055944,0.5014270833333334,0.8125,0.9859203296703296
AIP,MonkeyA_Session01,Object2,Event3,47,52,0.1899999999999999,0.379,0.3316666666666667,8,0.8931068931068931,0.5121979166666666,0.8333333333333334,0.9859203296703296
AIP,MonkeyA_Session01,Object2,Event3,48,53,0.2099999999999999,0.58,0.5850000000000001,8,0.7112887112887113,0.5190833333333332,0.8125,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,49,54,0.2299999999999999,0.446,0.4183333333333333,8,0.4725274725274725,0.5007916666666666,0.7815104166666664,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,50,55,0.25,0.545,0.5741666666666666,8,0.7692307692307693,0.49684375,0.8020833333333334,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,51,56,0.27,0.5379999999999999,0.5825,8,0.5594405594405595,0.4953854166666666,0.7919270833333331,0.9005628517823641
AIP,MonkeyA_Session01,Object2,Event3,52,57,0.29,0.517,0.65,8,0.5064935064935064,0.4978541666666666,0.8231770833333331,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,53,58,0.31,0.6000000000000001,0.5966666666666667,8,0.3956043956043956,0.4791666666666666,0.8125,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,54,59,0.33,0.7360000000000001,0.8266666666666667,8,0.2487512487512487,0.4887916666666666,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,55,60,0.3500000000000001,0.639,0.6316666666666667,8,0.8641358641358642,0.5129791666666668,0.8333333333333334,0.9833270178097765
AIP,MonkeyA_Session01,Object2,Event3,56,61,0.3699999999999999,0.706,0.7833333333333333,8,0.2947052947052947,0.4836666666666666,0.8125,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,57,62,0.3899999999999999,0.523,0.4716666666666666,8,0.7552447552447552,0.4880104166666666,0.8333333333333334,0.9401709401709403
AIP,MonkeyA_Session01,Object2,Event3,58,63,0.4099999999999999,0.687,0.6716666666666667,8,0.0649350649350649,0.5121770833333333,0.8333333333333334,0.8076923076923077
AIP,MonkeyA_Session01,Object2,Event3,59,64,0.4299999999999999,0.571,0.5883333333333333,8,0.1378621378621378,0.4959895833333334,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,60,65,0.4499999999999999,0.5320000000000001,0.5483333333333333,8,0.1928071928071928,0.49059375,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,61,66,0.47,0.435,0.3950000000000001,8,0.2817182817182817,0.492625,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,62,67,0.49,0.469,0.4716666666666666,8,0.5394605394605395,0.5043125,0.7916666666666666,0.8901098901098902
AIP,MonkeyA_Session01,Object2,Event3,63,68,0.51,0.507,0.5016666666666666,8,0.5994005994005994,0.5082083333333334,0.8125,0.9200102223358038
AIP,MonkeyA_Session01,Object2,Event3,64,69,0.53,0.56,0.565,8,0.2067932067932067,0.4976041666666667,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object2,Event3,65,70,0.55,0.5990000000000001,0.5766666666666667,8,0.3076923076923077,0.478875,0.7916666666666666,0.8400488400488401
AIP,MonkeyA_Session01,Object3,Event1,0,5,-0.15,0.4379999999999999,0.4533333333333333,8,0.4445554445554445,0.5012708333333333,0.8125,0.839545070314301
AIP,MonkeyA_Session01,Object3,Event1,1,6,-0.13,0.439,0.45,8,0.7942057942057942,0.4862291666666667,0.7916666666666666,0.9133366633366633
AIP,MonkeyA_Session01,Object3,Event1,2,7,-0.11,0.4139999999999999,0.4183333333333333,8,0.958041958041958,0.4914166666666666,0.8125,0.9895437895437895
AIP,MonkeyA_Session01,Object3,Event1,3,8,-0.09,0.503,0.5358333333333334,8,0.4745254745254745,0.4628958333333333,0.7502604166666664,0.839545070314301
AIP,MonkeyA_Session01,Object3,Event1,4,9,-0.07,0.482,0.4899999999999999,8,0.2437562437562437,0.4766458333333334,0.7708333333333334,0.839545070314301
AIP,MonkeyA_Session01,Object3,Event1,5,10,-0.05,0.433,0.395,8,0.6233766233766234,0.4761458333333333,0.7916666666666666,0.8967248967248967
AIP,MonkeyA_Session01,Object3,Event1,6,11,-0.03,0.4330000000000001,0.4216666666666666,8,0.6433566433566433,0.4853958333333333,0.7916666666666666,0.8967248967248967
AIP,MonkeyA_Session01,Object3,Event1,7,12,-0.01,0.4269999999999999,0.5016666666666666,8,0.2767232767232767,0.498875,0.7916666666666666,0.839545070314301
AIP,MonkeyA_Session01,Object3,Event1,8,13,0.0099999999999999,0.412,0.4683333333333332,8,0.8991008991008991,0.49521875,0.7916666666666666,0.9618288688056129
AIP,MonkeyA_Session01,Object3,Event1,9,14,0.03,0.579,0.585,8,0.1978021978021978,0.4990416666666666,0.8125,0.839545070314301
